SITE,DATE,SPECIES,fishTotalLength,fishWeight,before_after
GUIL,2018-12-05,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,62,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,40,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,51,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,65,4,after
GUIL,2018-12-05,Xiphophorus_hellerii,47,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,60,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,98,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,53,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,52,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,48,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,75,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,65,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,33,0,after
GUIL,2018-12-05,Xiphophorus_hellerii,62,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,55,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,81,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,57,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,50,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,68,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,55,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,56,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,57,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,40,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,49,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,66,4,after
GUIL,2018-12-05,Xiphophorus_hellerii,101,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,50,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,89,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,60,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,36,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,67,4,after
GUIL,2018-12-05,Xiphophorus_hellerii,60,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,49,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,55,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,57,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,68,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,52,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,51,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,44,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,73,5,after
GUIL,2018-12-05,Xiphophorus_hellerii,39,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,90,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,91,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,52,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,61,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,64,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,85,4,after
GUIL,2018-12-05,Xiphophorus_hellerii,59,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,67,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,79,7,after
GUIL,2018-12-05,Xiphophorus_hellerii,71,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,59,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,49,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,75,5,after
GUIL,2018-12-05,Xiphophorus_hellerii,58,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,59,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,60,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,55,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,41,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,60,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,59,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,74,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,49,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,59,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,60,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,44,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,55,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,67,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,32,0,after
GUIL,2018-12-05,Xiphophorus_hellerii,82,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,43,0,after
GUIL,2018-12-05,Xiphophorus_hellerii,80,2,after
GUIL,2018-12-06,Xiphophorus_hellerii,44,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,61,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,37,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,55,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,61,2,after
GUIL,2018-12-06,Xiphophorus_hellerii,62,2,after
GUIL,2018-12-06,Xiphophorus_hellerii,38,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,35,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,60,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,46,2,after
GUIL,2018-12-06,Xiphophorus_hellerii,40,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,38,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,95,5,after
GUIL,2018-12-06,Xiphophorus_hellerii,78,5,after
GUIL,2018-12-06,Xiphophorus_hellerii,72,4,after
GUIL,2018-12-06,Xiphophorus_hellerii,34,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,30,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,48,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,28,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,22,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,51,2,after
GUIL,2018-12-06,Xiphophorus_hellerii,50,2,after
GUIL,2018-12-06,Xiphophorus_hellerii,40,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,68,4,after
GUIL,2018-12-06,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,61,2,after
GUIL,2018-12-06,Xiphophorus_hellerii,41,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,22,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,71,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,80,3,after
GUIL,2018-12-06,Xiphophorus_hellerii,32,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,35,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,29,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,85,3,after
GUIL,2018-12-06,Xiphophorus_hellerii,24,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,80,6,after
GUIL,2018-12-06,Xiphophorus_hellerii,44,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,43,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,64,2,after
GUIL,2018-12-06,Xiphophorus_hellerii,40,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,41,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,30,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,39,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,26,0,after
GUIL,2018-12-06,Xiphophorus_hellerii,37,1,after
GUIL,2018-12-06,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,62,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,39,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,54,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,65,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,32,0,after
GUIL,2018-12-07,Xiphophorus_hellerii,41,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,88,8,after
GUIL,2018-12-07,Xiphophorus_hellerii,35,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,70,5,after
GUIL,2018-12-07,Xiphophorus_hellerii,48,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,59,3,after
GUIL,2018-12-07,Xiphophorus_hellerii,48,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,52,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,38,0,after
GUIL,2018-12-07,Xiphophorus_hellerii,70,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,52,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,52,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,53,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,64,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,36,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,35,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,63,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,58,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,33,0,after
GUIL,2018-12-07,Xiphophorus_hellerii,39,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,33,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,35,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,61,3,after
GUIL,2018-12-07,Xiphophorus_hellerii,66,4,after
GUIL,2018-12-07,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,55,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,50,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,79,6,after
GUIL,2018-12-07,Xiphophorus_hellerii,79,3,after
GUIL,2018-12-07,Xiphophorus_hellerii,56,3,after
GUIL,2018-12-07,Xiphophorus_hellerii,63,3,after
GUIL,2018-12-07,Xiphophorus_hellerii,81,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,33,0,after
GUIL,2018-12-07,Xiphophorus_hellerii,73,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,71,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,50,2,after
GUIL,2018-12-07,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,41,1,after
GUIL,2018-12-07,Xiphophorus_hellerii,57,3,after
GUIL,2019-02-11,Xiphophorus_hellerii,60,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,64,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,63,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,74,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,41,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,37,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,39,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,68,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,95,4,after
GUIL,2019-02-11,Xiphophorus_hellerii,48,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,42,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,42,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,47,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,54,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,17,0,after
GUIL,2019-02-11,Xiphophorus_hellerii,85,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,61,4,after
GUIL,2019-02-11,Xiphophorus_hellerii,93,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,47,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,59,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,50,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,46,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,71,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,69,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,51,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,46,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,76,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,77,7,after
GUIL,2019-02-11,Xiphophorus_hellerii,43,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,77,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,86,3,after
GUIL,2019-02-11,Xiphophorus_hellerii,60,3,after
GUIL,2019-02-11,Xiphophorus_hellerii,48,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,78,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,82,6,after
GUIL,2019-02-11,Xiphophorus_hellerii,75,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,51,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,45,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,67,3,after
GUIL,2019-02-11,Xiphophorus_hellerii,53,3,after
GUIL,2019-02-11,Xiphophorus_hellerii,54,3,after
GUIL,2019-02-11,Xiphophorus_hellerii,42,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,58,2,after
GUIL,2019-02-11,Xiphophorus_hellerii,67,4,after
GUIL,2019-02-11,Xiphophorus_hellerii,56,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,65,3,after
GUIL,2019-02-11,Xiphophorus_hellerii,72,4,after
GUIL,2019-02-11,Xiphophorus_hellerii,47,1,after
GUIL,2019-02-11,Xiphophorus_hellerii,90,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,64,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,38,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,73,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,72,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,61,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,68,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,76,7,after
GUIL,2019-02-12,Xiphophorus_hellerii,48,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,70,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,77,6,after
GUIL,2019-02-12,Xiphophorus_hellerii,52,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,64,4,after
GUIL,2019-02-12,Xiphophorus_hellerii,42,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,62,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,46,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,76,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,111,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,38,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,73,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,47,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,63,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,56,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,85,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,44,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,62,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,69,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,63,3,after
GUIL,2019-02-12,Xiphophorus_hellerii,42,0,after
GUIL,2019-02-12,Xiphophorus_hellerii,44,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,42,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,74,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,71,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,25,0,after
GUIL,2019-02-12,Xiphophorus_hellerii,72,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,38,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,67,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,65,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,46,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,50,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,46,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,92,3,after
GUIL,2019-02-12,Xiphophorus_hellerii,75,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,52,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,71,5,after
GUIL,2019-02-12,Xiphophorus_hellerii,48,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,40,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,69,2,after
GUIL,2019-02-12,Xiphophorus_hellerii,85,6,after
GUIL,2019-02-12,Xiphophorus_hellerii,44,1,after
GUIL,2019-02-12,Xiphophorus_hellerii,28,0,after
GUIL,2019-02-12,Xiphophorus_hellerii,55,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,73,6,after
GUIL,2019-02-13,Xiphophorus_hellerii,54,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,21,0,after
GUIL,2019-02-13,Xiphophorus_hellerii,61,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,45,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,60,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,52,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,13,0,after
GUIL,2019-02-13,Xiphophorus_hellerii,53,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,54,4,after
GUIL,2019-02-13,Xiphophorus_hellerii,64,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,48,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,62,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,102,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,58,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,54,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,50,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,58,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,54,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,62,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,40,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,60,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,45,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,80,6,after
GUIL,2019-02-13,Xiphophorus_hellerii,65,6,after
GUIL,2019-02-13,Xiphophorus_hellerii,41,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,44,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,50,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,38,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,43,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,43,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,28,0,after
GUIL,2019-02-13,Xiphophorus_hellerii,73,5,after
GUIL,2019-02-13,Xiphophorus_hellerii,20,0,after
GUIL,2019-02-13,Xiphophorus_hellerii,54,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,52,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,44,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,53,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,52,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,68,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,57,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,42,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,46,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,67,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,51,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,87,5,after
GUIL,2019-02-13,Xiphophorus_hellerii,33,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,66,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,96,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,59,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,67,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,52,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,56,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,55,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,77,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,68,5,after
GUIL,2019-02-13,Xiphophorus_hellerii,75,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,58,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,60,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,58,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,25,0,after
GUIL,2019-02-13,Xiphophorus_hellerii,52,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,56,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,55,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,50,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,70,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,80,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,65,4,after
GUIL,2019-02-13,Xiphophorus_hellerii,60,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,41,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,90,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,42,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,56,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,56,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,76,4,after
GUIL,2019-02-13,Xiphophorus_hellerii,54,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,43,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,47,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,38,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,56,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,98,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,57,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,50,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,40,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,64,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,31,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,71,4,after
GUIL,2019-02-13,Xiphophorus_hellerii,53,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,72,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,82,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,56,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,82,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,65,4,after
GUIL,2019-02-13,Xiphophorus_hellerii,46,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,63,4,after
GUIL,2019-02-13,Xiphophorus_hellerii,62,4,after
GUIL,2019-02-13,Xiphophorus_hellerii,77,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,75,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,49,2,after
GUIL,2019-02-13,Xiphophorus_hellerii,56,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,63,3,after
GUIL,2019-02-13,Xiphophorus_hellerii,72,1,after
GUIL,2019-02-13,Xiphophorus_hellerii,76,7,after
GUIL,2019-02-13,Xiphophorus_hellerii,41,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,80,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,61,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,51,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,50,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,28,0,after
GUIL,2019-02-14,Xiphophorus_hellerii,55,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,55,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,60,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,56,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,57,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,52,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,52,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,85,7,after
GUIL,2019-02-14,Xiphophorus_hellerii,59,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,50,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,88,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,61,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,84,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,56,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,57,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,55,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,60,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,75,4,after
GUIL,2019-02-14,Xiphophorus_hellerii,64,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,36,0,after
GUIL,2019-02-14,Xiphophorus_hellerii,62,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,41,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,53,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,103,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,70,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,51,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,43,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,62,4,after
GUIL,2019-02-14,Xiphophorus_hellerii,51,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,52,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,53,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,57,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,55,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,91,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,46,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,53,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,66,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,45,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,71,6,after
GUIL,2019-02-14,Xiphophorus_hellerii,81,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,58,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,45,0,after
GUIL,2019-02-14,Xiphophorus_hellerii,54,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,24,0,after
GUIL,2019-02-14,Xiphophorus_hellerii,65,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,50,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,77,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,58,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,62,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,35,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,45,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,81,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,34,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,82,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,62,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,41,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,44,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,78,1,after
